GEOID,year,vp_mean
51735,2018,1553.83349609375
51530,2018,1221.72705078125
08115,2018,787.39874267578125
08017,2018,667.45391845703125
08079,2018,390.5646057128906
37157,2018,1365.4698486328125
37045,2018,1397.1234130859375
27029,2018,677.7901611328125
27039,2018,912.98974609375
27041,2018,790.10943603515625
13253,2018,1814.7666015625
13281,2018,1229.2659912109375
13243,2018,1680.6646728515625
34037,2018,1051.9588623046875
19181,2018,1064.2333984375
19155,2018,1029.1427001953125
27079,2018,933.20220947265625
27169,2018,952.4742431640625
13125,2018,1578.450927734375
12051,2018,2037.9322509765625
29181,2018,1358.4005126953125
35028,2018,492.0541076660156
35027,2018,682.17657470703125
35041,2018,752.362060546875
19103,2018,1032.1922607421875
19113,2018,993.66754150390625
19061,2018,984.856201171875
27161,2018,946.19671630859375
27049,2018,909.94305419921875
29097,2018,1317.0640869140625
29510,2018,1352.5050048828125
35005,2018,734.399658203125
35057,2018,583.06927490234375
01103,2018,1479.36328125
37003,2018,1357.7442626953125
19169,2018,1019.3373413085938
19027,2018,988.37823486328125
19179,2018,1054.065673828125
27025,2018,834.202880859375
27033,2018,935.5008544921875
27051,2018,793.95111083984375
29067,2018,1274.8157958984375
29091,2018,1279.7919921875
29081,2018,1081.8670654296875
51049,2018,1328.06689453125
13159,2018,1539.295166015625
19059,2018,952.5208740234375
19033,2018,953.365966796875
19123,2018,1046.5648193359375
38001,2018,641.27423095703125
38009,2018,593.291015625
29107,2018,1202.7091064453125
29167,2018,1289.1646728515625
13055,2018,1460.2681884765625
13111,2018,1361.21826171875
26113,2018,820.39447021484375
26051,2018,887.9512939453125
18165,2018,1173.8272705078125
38029,2018,735.27239990234375
29185,2018,1300.5108642578125
29173,2018,1225.2205810546875
29053,2018,1266.4066162109375
13257,2018,1480.35205078125
13119,2018,1499.8167724609375
18181,2018,1095.8782958984375
18135,2018,1123.893310546875
18101,2018,1259.000732421875
21201,2018,1267.8740234375
22049,2018,1681.4549560546875
29007,2018,1234.8179931640625
29177,2018,1154.11572265625
29229,2018,1258.5518798828125
13297,2018,1519.69287109375
13065,2018,1787.7359619140625
18115,2018,1252.9967041015625
18161,2018,1185.0623779296875
56027,2018,716.90399169921875
48345,2018,1155.9144287109375
22007,2018,2020.499267578125
38073,2018,758.8487548828125
38091,2018,706.422119140625
29199,2018,1053.3839111328125
29065,2018,1246.0072021484375
29163,2018,1233.620361328125
29075,2018,1072.95458984375
13015,2018,1464.4366455078125
13081,2018,1707.95166015625
48129,2018,1001.15234375
48173,2018,1038.1063232421875
48359,2018,767.00872802734375
48505,2018,1503.9296875
38043,2018,707.25848388671875
54087,2018,1150.150146484375
28085,2018,1732.7401123046875
28003,2018,1476.10888671875
28043,2018,1560.4407958984375
29051,2018,1303.9180908203125
29001,2018,1113.459228515625
26117,2018,925.87969970703125
13085,2018,1419.921875
13227,2018,1425.4888916015625
13131,2018,1767.26220703125
28129,2018,1666.676513671875
28153,2018,1677.4913330078125
28159,2018,1566.470458984375
28067,2018,1694.9765625
26127,2018,941.9710693359375
26005,2018,1037.2508544921875
26155,2018,987.582275390625
13233,2018,1459.9947509765625
13011,2018,1466.2918701171875
13047,2018,1514.897216796875
48497,2018,1459.706787109375
48463,2018,1459.8271484375
48479,2018,1407.6143798828125
48203,2018,1632.3193359375
48095,2018,1386.8160400390625
47067,2018,1269.504638671875
21143,2018,1437.0106201171875
20067,2018,878.675537109375
21191,2018,1268.577880859375
20057,2018,973.71533203125
12085,2018,2236.32861328125
08085,2018,468.2135314941406
08061,2018,632.5760498046875
48189,2018,810.8154296875
48069,2018,794.63458251953125
48317,2018,1034.9190673828125
48275,2018,1329.5321044921875
47087,2018,1358.31005859375
17145,2018,1313.4334716796875
17183,2018,1149.9552001953125
08089,2018,595.63201904296875
42105,2018,892.9708251953125
42069,2018,971.47344970703125
48099,2018,1619.5963134765625
48305,2018,978.08685302734375
40037,2018,1457.3375244140625
47103,2018,1434.333251953125
17007,2018,981.29010009765625
17081,2018,1292.866943359375
17113,2018,1100.3839111328125
17191,2018,1290.234619140625
42123,2018,920.0916748046875
42117,2018,913.50128173828125
42065,2018,980.06231689453125
40063,2018,1503.51513671875
40035,2018,1339.5499267578125
40119,2018,1403.1846923828125
47101,2018,1373.3902587890625
47133,2018,1328.1527099609375
17001,2018,1186.8193359375
17133,2018,1322.1043701171875
42025,2018,1023.2415161132812
42009,2018,1084.8209228515625
40029,2018,1511.859619140625
40073,2018,1326.7147216796875
40033,2018,1476.41748046875
46105,2018,702.03314208984375
47075,2018,1489.214599609375
17121,2018,1276.2591552734375
17095,2018,1090.1441650390625
17159,2018,1288.0545654296875
44001,2018,1116.554931640625
55123,2018,924.34930419921875
40053,2018,1281.7781982421875
41027,2018,708.49298095703125
47153,2018,1344.804443359375
46003,2018,888.1239013671875
20039,2018,865.01312255859375
17083,2018,1273.3719482421875
39137,2018,1144.06494140625
55115,2018,855.4029541015625
55101,2018,976.10400390625
41009,2018,790.7935791015625
41053,2018,775.09710693359375
54101,2018,1051.357666015625
56045,2018,736.11199951171875
54035,2018,1182.6431884765625
39025,2018,1248.5377197265625
39157,2018,1138.7506103515625
55035,2018,881.72149658203125
55019,2018,846.1495361328125
55041,2018,696.22149658203125
01061,2018,1778.9263916015625
17065,2018,1296.608642578125
17127,2018,1387.9368896484375
46129,2018,783.2884521484375
47007,2018,1313.900634765625
20025,2018,1051.6767578125
39139,2018,1104.2630615234375
39121,2018,1164.3270263671875
39021,2018,1137.67041015625
55107,2018,777.912109375
55067,2018,764.40521240234375
30111,2018,732.4456787109375
05047,2018,1434.9405517578125
05105,2018,1449.7523193359375
20065,2018,941.15576171875
20185,2018,1104.38037109375
20083,2018,988.8983154296875
20189,2018,898.290283203125
56007,2018,428.4082946777344
39127,2018,1144.490234375
39029,2018,1097.0191650390625
30091,2018,567.21527099609375
30017,2018,747.36785888671875
30065,2018,717.10906982421875
05051,2018,1461.607421875
05049,2018,1307.1444091796875
54069,2018,1149.38671875
13005,2018,1760.8612060546875
39151,2018,1116.3389892578125
39055,2018,1064.781494140625
30079,2018,732.03179931640625
30019,2018,505.9692077636719
30107,2018,627.84930419921875
05143,2018,1378.6641845703125
05129,2018,1338.9376220703125
47077,2018,1411.9610595703125
46115,2018,788.35784912109375
46119,2018,798.90863037109375
39169,2018,1111.804931640625
39037,2018,1142.168212890625
39103,2018,1126.3499755859375
49053,2018,731.56219482421875
01081,2018,1564.5830078125
05083,2018,1458.3656005859375
05023,2018,1395.51611328125
46039,2018,846.5303955078125
46013,2018,732.67681884765625
47139,2018,1397.7281494140625
39059,2018,1162.64892578125
39081,2018,1134.961669921875
50023,2018,817.64385986328125
36101,2018,898.51910400390625
05079,2018,1615.3206787109375
16017,2018,642.375
46011,2018,860.58441162109375
46101,2018,902.20111083984375
47111,2018,1352.921630859375
39111,2018,1143.7421875
39067,2018,1135.9708251953125
39027,2018,1207.30908203125
36001,2018,963.58172607421875
36037,2018,1032.7850341796875
48255,2018,1759.8538818359375
48097,2018,1528.3428955078125
48347,2018,1694.7508544921875
20045,2018,1186.736328125
20027,2018,1111.0809326171875
20055,2018,889.12890625
36049,2018,823.167236328125
36035,2018,887.83746337890625
08041,2018,556.77252197265625
36007,2018,937.85687255859375
36041,2018,753.9429931640625
48093,2018,1410.0982666015625
48165,2018,894.8021240234375
48023,2018,1372.029296875
21233,2018,1403.403076171875
20049,2018,1218.6256103515625
20107,2018,1237.5343017578125
12019,2018,1980.1356201171875
12087,2018,2311.311767578125
08063,2018,749.31304931640625
48485,2018,1449.5850830078125
48439,2018,1584.634765625
45037,2018,1579.4951171875
45085,2018,1589.87841796875
45089,2018,1637.62548828125
21103,2018,1310.08154296875
20075,2018,787.36187744140625
20171,2018,851.168212890625
20117,2018,1068.4805908203125
20029,2018,1076.978271484375
20053,2018,1065.1207275390625
08045,2018,517.845458984375
12021,2018,2114.46630859375
48365,2018,1663.111572265625
48221,2018,1458.4925537109375
48145,2018,1612.6195068359375
40137,2018,1493.0020751953125
40081,2018,1461.2503662109375
26151,2018,936.3619384765625
26075,2018,1008.9712524414062
17131,2018,1094.617919921875
17155,2018,1101.888671875
36095,2018,866.9844970703125
36121,2018,961.85699462890625
40091,2018,1498.1470947265625
08067,2018,500.6502990722656
08121,2018,728.7415771484375
12073,2018,1835.0362548828125
12086,2018,2333.10546875
26111,2018,949.46234130859375
26139,2018,1007.3306274414062
26037,2018,989.58038330078125
05125,2018,1481.11865234375
05065,2018,1330.9525146484375
36097,2018,920.82098388671875
36109,2018,939.3089599609375
09015,2018,1058.098876953125
12027,2018,2038.299560546875
26059,2018,1004.2592163085938
26065,2018,1005.3002319335938
26161,2018,1008.851806640625
05005,2018,1332.186767578125
05071,2018,1437.190673828125
36015,2018,928.290771484375
48337,2018,1493.576904296875
48503,2018,1499.769287109375
12115,2018,2164.9140625
08075,2018,707.2095947265625
26027,2018,1053.043212890625
26159,2018,1047.362060546875
26023,2018,1035.8980712890625
05101,2018,1360.455078125
05097,2018,1453.7322998046875
05111,2018,1540.9267578125
05087,2018,1353.985595703125
48291,2018,1932.4185791015625
48367,2018,1451.0009765625
48027,2018,1613.7137451171875
12061,2018,2130.879638671875
08103,2018,478.5539245605469
13155,2018,1714.3375244140625
26017,2018,941.54803466796875
26165,2018,858.924072265625
05043,2018,1621.104736328125
05059,2018,1512.5780029296875
05141,2018,1361.92041015625
48325,2018,1731.802978515625
48049,2018,1425.5087890625
06049,2018,595.89990234375
36111,2018,969.66400146484375
13043,2018,1681.7581787109375
05113,2018,1406.52978515625
12043,2018,2025.472412109375
26079,2018,825.72265625
26143,2018,824.17041015625
42057,2018,1129.197265625
26085,2018,884.21630859375
05135,2018,1347.949951171875
48375,2018,802.98095703125
48341,2018,855.10308837890625
48483,2018,1048.317626953125
18169,2018,1092.8681640625
18065,2018,1146.6885986328125
18053,2018,1120.3477783203125
19031,2018,1036.840576171875
12067,2018,1864.7655029296875
29139,2018,1246.3497314453125
48159,2018,1596.055419921875
48101,2018,1204.3370361328125
48247,2018,1709.971435546875
48417,2018,1482.027099609375
48269,2018,1245.9539794921875
48021,2018,1745.1541748046875
55127,2018,944.30621337890625
20035,2018,1225.9759521484375
20155,2018,1161.94873046875
20205,2018,1275.9417724609375
20193,2018,830.1673583984375
29159,2018,1251.681640625
29063,2018,1103.962890625
29211,2018,1070.0902099609375
55047,2018,933.76409912109375
55131,2018,917.61798095703125
17091,2018,1073.7117919921875
17101,2018,1305.8975830078125
17041,2018,1194.5699462890625
29155,2018,1488.1751708984375
29213,2018,1288.2738037109375
29109,2018,1292.5731201171875
18111,2018,1084.0233154296875
18171,2018,1136.41259765625
55083,2018,829.72222900390625
55093,2018,872.9287109375
39039,2018,1087.6075439453125
39117,2018,1120.8514404296875
39047,2018,1189.646240234375
31133,2018,1047.464599609375
29077,2018,1280.4473876953125
29121,2018,1167.5986328125
29221,2018,1270.9244384765625
48009,2018,1451.2646484375
55129,2018,775.732177734375
55125,2018,689.14044189453125
55069,2018,785.794189453125
30075,2018,721.8660888671875
31157,2018,755.752197265625
31085,2018,840.16864013671875
21161,2018,1261.396484375
42075,2018,1160.9896240234375
29215,2018,1247.35205078125
29147,2018,1069.45654296875
29169,2018,1274.6749267578125
40045,2018,1060.061767578125
40003,2018,1269.8428955078125
30101,2018,521.62322998046875
30021,2018,698.85614013671875
55065,2018,965.8216552734375
48461,2018,1030.0338134765625
48237,2018,1493.3255615234375
48143,2018,1410.0579833984375
29061,2018,1083.777587890625
29117,2018,1138.1043701171875
40069,2018,1520.3369140625
40131,2018,1402.1971435546875
40005,2018,1503.2530517578125
30095,2018,652.169921875
31029,2018,824.84527587890625
01057,2018,1557.343017578125
48429,2018,1485.6434326171875
48135,2018,1076.1561279296875
48131,2018,1734.025634765625
48183,2018,1647.4150390625
29165,2018,1194.0257568359375
29105,2018,1268.330322265625
40085,2018,1530.9498291015625
40115,2018,1358.7825927734375
49027,2018,530.55621337890625
01031,2018,1753.1929931640625
01075,2018,1548.0225830078125
48357,2018,965.27728271484375
48089,2018,1892.3043212890625
48137,2018,1280.6622314453125
48285,2018,1893.2611083984375
29187,2018,1258.2435302734375
29093,2018,1262.1802978515625
29225,2018,1255.352294921875
40015,2018,1346.701904296875
40139,2018,905.64886474609375
40059,2018,1112.9039306640625
01011,2018,1677.615234375
50005,2018,791.52813720703125
48019,2018,1533.482421875
48299,2018,1520.4326171875
40111,2018,1485.4173583984375
29227,2018,1080.3828125
29011,2018,1299.6629638671875
29005,2018,1077.8563232421875
40149,2018,1269.16015625
40093,2018,1209.1971435546875
40043,2018,1152.67041015625
36123,2018,969.7474365234375
36039,2018,901.34222412109375
40049,2018,1502.5576171875
40021,2018,1443.810791015625
29125,2018,1282.0853271484375
26049,2018,975.0775146484375
26057,2018,960.81524658203125
41029,2018,663.55133056640625
40011,2018,1217.5069580078125
17039,2018,1144.550048828125
53051,2018,631.04876708984375
53039,2018,609.5614013671875
37011,2018,1096.3194580078125
37063,2018,1419.32763671875
19157,2018,1019.133544921875
19081,2018,947.99468994140625
19039,2018,1050.4697265625
18091,2018,1088.3519287109375
17093,2018,1070.902099609375
17063,2018,1082.68212890625
17117,2018,1240.8624267578125
53013,2018,687.40771484375
33003,2018,819.903564453125
32510,2018,517.15423583984375
37135,2018,1400.1734619140625
42007,2018,1094.1204833984375
18049,2018,1083.647705078125
18163,2018,1359.8424072265625
19189,2018,941.2821044921875
19185,2018,1063.631591796875
17199,2018,1321.2225341796875
17077,2018,1323.180908203125
32005,2018,495.64013671875
32013,2018,512.717041015625
31145,2018,882.67779541015625
42119,2018,1038.7330322265625
42121,2018,983.7652587890625
18035,2018,1146.1143798828125
18121,2018,1168.35400390625
17179,2018,1144.0438232421875
17067,2018,1168.2459716796875
31147,2018,1062.938232421875
31067,2018,1040.3880615234375
31101,2018,853.90252685546875
42107,2018,1080.8197021484375
42085,2018,1025.989501953125
18143,2018,1323.35107421875
18077,2018,1288.1759033203125
17103,2018,1022.7803955078125
17037,2018,1010.2979736328125
31153,2018,1064.398193359375
31179,2018,932.77142333984375
42019,2018,1017.4957275390625
42115,2018,949.8494873046875
19167,2018,964.4832763671875
18145,2018,1221.4825439453125
19151,2018,984.656494140625
17085,2018,981.95648193359375
17075,2018,1097.5419921875
17045,2018,1182.14794921875
31111,2018,866.48974609375
31023,2018,982.1502685546875
31035,2018,979.274658203125
42077,2018,1122.412109375
42037,2018,1053.080078125
18045,2018,1151.19970703125
18131,2018,1083.2188720703125
19129,2018,1052.913818359375
17195,2018,1054.0238037109375
17135,2018,1236.43505859375
31043,2018,959.26873779296875
31083,2018,941.01470947265625
31057,2018,847.382080078125
55027,2018,927.7545166015625
55025,2018,963.50555419921875
20183,2018,962.28668212890625
20015,2018,1198.5596923828125
17021,2018,1217.4912109375
17029,2018,1217.229248046875
31065,2018,909.97259521484375
31031,2018,864.789306640625
24045,2018,1464.5772705078125
55079,2018,1002.6105346679688
55055,2018,976.06451416015625
21009,2018,1358.9053955078125
20207,2018,1250.1279296875
17009,2018,1194.985107421875
17025,2018,1275.52099609375
51071,2018,1110.8026123046875
21041,2018,1298.157470703125
22087,2018,2150.416015625
55133,2018,946.43109130859375
55017,2018,823.30426025390625
20209,2018,1217.7728271484375
20167,2018,1007.8755493164062
20051,2018,978.764892578125
20163,2018,974.87469482421875
39085,2018,1141.6385498046875
39019,2018,1125.5904541015625
51115,2018,1512.0938720703125
23009,2018,861.76788330078125
20175,2018,925.8167724609375
55135,2018,896.4559326171875
55053,2018,891.13116455078125
21215,2018,1365.925048828125
20177,2018,1177.1732177734375
21169,2018,1348.3848876953125
39041,2018,1176.0802001953125
39107,2018,1131.58642578125
39161,2018,1122.8858642578125
20099,2018,1307.91845703125
21185,2018,1340.3817138671875
21145,2018,1412.10888671875
51169,2018,1238.0855712890625
55095,2018,823.72015380859375
55049,2018,961.09820556640625
20153,2018,840.4276123046875
20103,2018,1185.574462890625
20003,2018,1229.2239990234375
39133,2018,1082.9176025390625
39031,2018,1129.9371337890625
21015,2018,1256.646484375
51013,2018,1371.2064208984375
55078,2018,815.70477294921875
48253,2018,1376.5806884765625
48147,2018,1618.20361328125
21211,2018,1334.472900390625
20009,2018,1067.68896484375
20005,2018,1136.9345703125
39053,2018,1210.6416015625
39009,2018,1174.2537841796875
39091,2018,1129.3865966796875
21117,2018,1261.9327392578125
21077,2018,1271.5302734375
48397,2018,1717.9168701171875
48307,2018,1448.64990234375
48227,2018,956.1539306640625
20135,2018,960.46063232421875
21087,2018,1329.540771484375
21057,2018,1366.6448974609375
39063,2018,1158.193603515625
39073,2018,1154.66015625
39159,2018,1166.40625
21199,2018,1350.9351806640625
21113,2018,1310.9691162109375
19193,2018,962.7149658203125
18011,2018,1148.6591796875
20113,2018,1141.161865234375
17011,2018,1067.0159912109375
39071,2018,1205.071533203125
39033,2018,1136.4720458984375
39175,2018,1159.09130859375
21021,2018,1324.4688720703125
21035,2018,1452.412841796875
21001,2018,1349.208740234375
18059,2018,1192.2835693359375
18063,2018,1188.4027099609375
18057,2018,1168.575927734375
17157,2018,1315.093017578125
17173,2018,1223.7991943359375
39065,2018,1147.2900390625
06075,2018,885.07525634765625
51510,2018,1394.417236328125
25023,2018,1110.21728515625
37081,2018,1435.733154296875
18009,2018,1131.2049560546875
18075,2018,1125.808837890625
18085,2018,1081.366455078125
18103,2018,1097.547119140625
19035,2018,968.4326171875
17015,2018,1006.3407592773438
17119,2018,1316.4652099609375
01125,2018,1624.1383056640625
53001,2018,567.3360595703125
31127,2018,1065.7626953125
31041,2018,897.11639404296875
31161,2018,776.48577880859375
13293,2018,1575.2880859375
28017,2018,1538.6986083984375
28079,2018,1610.194580078125
28111,2018,1749.639892578125
28023,2018,1654.325439453125
31061,2018,943.23834228515625
27131,2018,931.3780517578125
27055,2018,962.156982421875
13255,2018,1566.2542724609375
28025,2018,1573.14013671875
28075,2018,1638.2696533203125
28057,2018,1529.9344482421875
38051,2018,746.7974853515625
38057,2018,658.27496337890625
13099,2018,1765.9696044921875
13239,2018,1675.240478515625
28073,2018,1729.2808837890625
28041,2018,1739.61669921875
28133,2018,1654.0118408203125
28099,2018,1604.404052734375
27057,2018,710.3155517578125
27045,2018,910.67352294921875
38025,2018,643.65509033203125
54091,2018,1151.1578369140625
19139,2018,1073.9073486328125
19161,2018,973.5736083984375
19083,2018,984.69091796875
28071,2018,1516.416259765625
28097,2018,1531.2420654296875
27019,2018,931.58892822265625
27007,2018,666.48382568359375
28019,2018,1523.50244140625
28081,2018,1555.2623291015625
19133,2018,982.6981201171875
21221,2018,1446.5816650390625
20079,2018,1167.89453125
16065,2018,630.72381591796875
29079,2018,1083.4896240234375
27065,2018,779.5875244140625
27105,2018,916.126708984375
27157,2018,928.3419189453125
28127,2018,1693.317626953125
28031,2018,1697.326904296875
19003,2018,1017.7197265625
19043,2018,966.5108642578125
51760,2018,1404.818359375
50011,2018,878.14892578125
27067,2018,844.5501708984375
38011,2018,683.4168701171875
28037,2018,1741.345458984375
28115,2018,1528.0498046875
28119,2018,1602.0623779296875
19071,2018,1059.83837890625
18005,2018,1242.836669921875
18079,2018,1266.55810546875
29101,2018,1249.1195068359375
29141,2018,1292.95361328125
29085,2018,1283.342041015625
38069,2018,614.76220703125
46059,2018,803.60858154296875
56031,2018,686.5943603515625
56043,2018,502.5086669921875
28065,2018,1708.434326171875
28139,2018,1476.2645263671875
28141,2018,1487.3504638671875
21061,2018,1342.1417236328125
20165,2018,1006.2327880859375
20011,2018,1272.359619140625
20095,2018,1196.49658203125
20077,2018,1229.4959716796875
29217,2018,1294.084228515625
29145,2018,1322.3604736328125
51730,2018,1416.8997802734375
18137,2018,1236.1590576171875
18113,2018,1066.569580078125
19135,2018,1054.1673583984375
28147,2018,1766.01513671875
16021,2018,633.875
16009,2018,685.13055419921875
18097,2018,1216.2083740234375
19121,2018,1043.701171875
29045,2018,1095.2137451171875
29083,2018,1283.8238525390625
26123,2018,915.03961181640625
20007,2018,1173.570556640625
17147,2018,1166.86572265625
39125,2018,1106.5733642578125
42003,2018,1133.2623291015625
51710,2018,1576.3458251953125
51670,2018,1439.4031982421875
19037,2018,946.3929443359375
18069,2018,1095.8321533203125
18099,2018,1080.550048828125
18073,2018,1079.4410400390625
19143,2018,943.18609619140625
26061,2018,690.324462890625
26067,2018,982.0169677734375
55117,2018,913.6912841796875
55137,2018,916.93353271484375
51770,2018,1264.7586669921875
51570,2018,1433.4434814453125
31039,2018,964.25067138671875
31077,2018,908.4482421875
31017,2018,910.156494140625
31135,2018,836.6021728515625
26031,2018,811.74884033203125
26095,2018,700.06915283203125
55013,2018,781.3599853515625
55119,2018,797.27435302734375
30025,2018,701.4716796875
38033,2018,681.89508056640625
46063,2018,683.00469970703125
31113,2018,867.71826171875
48267,2018,1318.2264404296875
48079,2018,761.9195556640625
31091,2018,866.110107421875
22023,2018,2093.949462890625
20125,2018,1291.9423828125
26131,2018,684.6748046875
26039,2018,814.21173095703125
18087,2018,1059.256103515625
18007,2018,1101.5977783203125
30103,2018,747.14947509765625
13299,2018,1801.917724609375
13171,2018,1569.459716796875
23011,2018,859.46319580078125
23001,2018,862.42529296875
21023,2018,1259.6190185546875
21197,2018,1285.8521728515625
56011,2018,728.5078125
48219,2018,807.13720703125
48495,2018,891.58209228515625
35047,2018,633.6488037109375
35009,2018,778.26080322265625
08021,2018,372.7985534667969
08009,2018,720.17626953125
08099,2018,704.99334716796875
24510,2018,1390.676025390625
25007,2018,1149.84228515625
37151,2018,1456.12353515625
01017,2018,1508.8861083984375
01029,2018,1433.7620849609375
01087,2018,1674.3177490234375
01115,2018,1532.2137451171875
53065,2018,637.64776611328125
32001,2018,444.1853332519531
08025,2018,516.5001220703125
08047,2018,560.7510986328125
08011,2018,633.29901123046875
37181,2018,1421.0653076171875
37109,2018,1431.531005859375
19069,2018,967.0633544921875
31109,2018,1020.7596435546875
31097,2018,1042.5579833984375
31163,2018,917.95703125
31123,2018,741.3636474609375
35015,2018,815.1470947265625
35003,2018,569.4923095703125
51161,2018,1202.5882568359375
01021,2018,1596.7015380859375
51041,2018,1389.8101806640625
13251,2018,1666.20654296875
19013,2018,968.46392822265625
19109,2018,952.27978515625
28155,2018,1514.8411865234375
54055,2018,1117.0491943359375
54051,2018,1127.9266357421875
13309,2018,1713.517578125
20139,2018,1193.4295654296875
20179,2018,879.85516357421875
17197,2018,1084.873046875
17099,2018,1067.174072265625
35011,2018,680.83868408203125
17069,2018,1343.5059814453125
28077,2018,1733.95654296875
28113,2018,1780.1444091796875
54089,2018,1115.9476318359375
56017,2018,534.005859375
17143,2018,1126.0458984375
17141,2018,1002.7057495117188
48259,2018,1533.18505859375
48031,2018,1547.0289306640625
48421,2018,813.13055419921875
48149,2018,1821.1119384765625
54029,2018,1120.2945556640625
13109,2018,1733.0238037109375
17181,2018,1357.412109375
17105,2018,1083.482177734375
17203,2018,1104.3304443359375
45011,2018,1621.6732177734375
42113,2018,941.65203857421875
47113,2018,1431.244140625
13259,2018,1647.0926513671875
50015,2018,823.05877685546875
17057,2018,1138.922119140625
17049,2018,1249.8282470703125
47177,2018,1365.1494140625
47015,2018,1331.552734375
51183,2018,1436.0069580078125
51650,2018,1557.139404296875
17033,2018,1281.9820556640625
39099,2018,1077.35546875
47039,2018,1411.999267578125
46067,2018,954.67291259765625
51740,2018,1548.7156982421875
51840,2018,1182.4754638671875
51197,2018,1134.18505859375
51685,2018,1335.6666259765625
12035,2018,2141.611083984375
42011,2018,1162.2994384765625
42059,2018,1112.7757568359375
13037,2018,1725.8704833984375
46135,2018,976.82513427734375
46015,2018,882.65765380859375
46087,2018,926.7064208984375
51550,2018,1555.1968994140625
51540,2018,1303.2462158203125
51830,2018,1496.259765625
39153,2018,1117.3919677734375
39165,2018,1230.59423828125
27003,2018,886.6614990234375
27159,2018,761.43341064453125
27017,2018,706.50311279296875
46081,2018,737.77581787109375
46125,2018,961.39593505859375
46089,2018,742.06854248046875
51720,2018,1187.7652587890625
51750,2018,1153.7733154296875
13285,2018,1524.1617431640625
39149,2018,1141.24267578125
39115,2018,1171.4261474609375
39051,2018,1067.4801025390625
27111,2018,776.13873291015625
27035,2018,767.5167236328125
27043,2018,952.4361572265625
47047,2018,1498.936279296875
46109,2018,825.4385986328125
13087,2018,1785.66650390625
13057,2018,1455.9794921875
55045,2018,971.583984375
55071,2018,917.38946533203125
27083,2018,916.7679443359375
27087,2018,713.59942626953125
27085,2018,906.1947021484375
27091,2018,951.60205078125
46069,2018,786.0435791015625
47131,2018,1438.504150390625
46061,2018,926.98675537109375
13147,2018,1511.174072265625
19051,2018,1049.883544921875
19125,2018,1060.1478271484375
18033,2018,1054.2564697265625
39145,2018,1223.4644775390625
39129,2018,1231.4935302734375
27135,2018,596.10638427734375
27081,2018,872.77587890625
27121,2018,812.8121337890625
46021,2018,782.73016357421875
47109,2018,1441.5130615234375
46017,2018,834.0087890625
18043,2018,1337.4619140625
19187,2018,992.6533203125
19173,2018,1057.5799560546875
39131,2018,1203.25390625
12081,2018,2156.796142578125
27151,2018,852.2637939453125
04019,2018,1085.1357421875
38021,2018,724.8094482421875
47171,2018,1137.0478515625
20073,2018,1214.4932861328125
20047,2018,1044.5665283203125
19095,2018,1016.7775268554688
19091,2018,971.10528564453125
18159,2018,1128.23974609375
18039,2018,1079.3289794921875
55097,2018,883.07818603515625
55081,2018,891.66851806640625
38023,2018,593.37255859375
38013,2018,593.54962158203125
48169,2018,1043.0859375
48065,2018,903.74615478515625
20063,2018,909.619384765625
20017,2018,1184.310546875
47023,2018,1423.1707763671875
18021,2018,1211.050537109375
18105,2018,1228.74609375
19011,2018,986.93499755859375
39015,2018,1237.2279052734375
39057,2018,1193.4039306640625
38049,2018,619.50140380859375
22121,2018,1925.11669921875
47027,2018,1357.8148193359375
56037,2018,369.6253662109375
19005,2018,949.6129150390625
18107,2018,1140.047119140625
18047,2018,1213.0791015625
22003,2018,1849.6524658203125
22061,2018,1641.3201904296875
56023,2018,397.0623779296875
56001,2018,514.17156982421875
20041,2018,1104.4998779296875
20021,2018,1330.96728515625
20133,2018,1294.3692626953125
22095,2018,2032.42041015625
38093,2018,715.048095703125
38063,2018,658.2213134765625
56019,2018,590.87506103515625
20061,2018,1123.5255126953125
20159,2018,1116.6768798828125
20191,2018,1252.6844482421875
20093,2018,840.56610107421875
38047,2018,731.11468505859375
38083,2018,647.2113037109375
38089,2018,653.05438232421875
54009,2018,1159.3489990234375
54061,2018,1116.9967041015625
29153,2018,1306.033447265625
29161,2018,1263.979736328125
29179,2018,1270.7532958984375
53005,2018,554.32879638671875
13045,2018,1467.02099609375
13145,2018,1538.4693603515625
36021,2018,996.53350830078125
46099,2018,935.0894775390625
46077,2018,867.4544677734375
46097,2018,900.09686279296875
20127,2018,1133.524658203125
30109,2018,681.02557373046875
21091,2018,1333.2437744140625
37187,2018,1606.051025390625
19097,2018,1004.78515625
01083,2018,1485.5850830078125
33011,2018,938.76220703125
56015,2018,700.6981201171875
13167,2018,1621.2027587890625
37025,2018,1470.4366455078125
19021,2018,978.7554931640625
18151,2018,1035.23193359375
19085,2018,1013.845947265625
19007,2018,1057.5184326171875
18055,2018,1260.0789794921875
33005,2018,899.7427978515625
31169,2018,1002.0606079101562
16011,2018,529.74786376953125
51580,2018,1164.356689453125
28105,2018,1574.194091796875
18095,2018,1162.6898193359375
18031,2018,1228.640380859375
20181,2018,818.4476318359375
20031,2018,1230.1695556640625
21045,2018,1333.8238525390625
17115,2018,1190.36328125
17051,2018,1254.2523193359375
31025,2018,1037.7962646484375
31095,2018,1038.7701416015625
28015,2018,1571.6298828125
16051,2018,507.8297119140625
17139,2018,1210.89208984375
17193,2018,1300.8486328125
39113,2018,1202.43359375
39045,2018,1168.3067626953125
