GEOID,year,tmax_mean
21205,2018,18.328725814819336
21147,2018,19.65219497680664
21031,2018,20.308780670166016
20203,2018,20.33677101135254
17031,2018,14.984200477600098
17027,2018,18.828020095825195
17079,2018,18.30394744873047
17171,2018,17.81527328491211
17185,2018,19.11818504333496
17047,2018,19.053319931030273
39043,2018,15.27303695678711
06001,2018,21.177921295166016
06081,2018,19.846830368041992
06065,2018,28.106843948364258
06095,2018,24.07274627685547
06103,2018,22.20754051208496
06111,2018,22.74411964416504
06083,2018,22.546672821044922
36081,2018,16.910839080810547
06093,2018,17.767436981201172
06115,2018,23.783273696899414
06033,2018,21.43867301940918
06061,2018,19.329328536987305
06005,2018,21.704059600830078
06043,2018,20.703262329101562
08029,2018,16.577417373657227
12119,2018,28.116317749023438
12069,2018,28.20001983642578
08069,2018,13.112334251403809
09009,2018,15.79378604888916
09007,2018,15.672985076904297
12079,2018,26.328699111938477
12127,2018,27.275693893432617
12099,2018,29.092248916625977
12113,2018,25.76618766784668
12125,2018,26.895498275756836
12093,2018,28.92884635925293
08083,2018,18.154674530029297
42033,2018,13.944519996643066
42125,2018,16.34181785583496
42031,2018,14.519125938415527
42097,2018,15.484065055847168
42061,2018,15.390076637268066
55099,2018,10.139242172241211
55121,2018,12.803610801696777
55075,2018,11.610121726989746
55001,2018,12.672018051147461
30051,2018,11.590457916259766
30005,2018,11.683151245117188
30077,2018,10.55982494354248
30057,2018,10.62250804901123
30003,2018,13.566179275512695
30073,2018,11.645476341247559
30045,2018,11.623125076293945
30009,2018,11.793632507324219
30085,2018,11.2792387008667
30069,2018,13.614975929260254
49035,2018,16.233293533325195
49011,2018,17.822410583496094
01097,2018,25.677858352661133
49025,2018,19.996488571166992
01033,2018,22.39643669128418
01041,2018,25.20102882385254
01065,2018,24.245223999023438
01109,2018,25.03524398803711
36011,2018,13.437923431396484
36025,2018,12.070178031921387
36115,2018,13.700545310974121
48029,2018,26.943330764770508
48423,2018,24.927404403686523
48201,2018,26.40421485900879
48471,2018,25.740985870361328
48257,2018,24.810335159301758
48223,2018,24.13677406311035
48321,2018,26.124069213867188
48473,2018,26.320480346679688
48215,2018,29.88428497314453
48323,2018,28.815793991088867
48187,2018,26.83964729309082
48343,2018,24.24042510986328
48389,2018,26.767866134643555
48071,2018,25.86533546447754
48351,2018,25.763479232788086
48057,2018,26.12446403503418
48455,2018,25.65814208984375
40017,2018,21.985036849975586
40135,2018,21.760730743408203
40117,2018,21.85141372680664
40101,2018,21.994049072265625
40127,2018,21.882600784301758
40075,2018,23.41515350341797
41023,2018,13.827476501464844
41061,2018,13.517911911010742
41007,2018,14.706847190856934
41003,2018,17.23843765258789
41015,2018,16.297142028808594
01131,2018,24.956323623657227
01079,2018,22.203243255615234
01035,2018,25.416858673095703
05067,2018,21.29546546936035
05001,2018,22.496225357055664
05011,2018,23.63928985595703
05025,2018,22.947969436645508
05099,2018,23.305927276611328
48273,2018,28.154516220092773
48179,2018,22.69765281677246
48195,2018,22.56740951538086
48379,2018,24.33203125
48277,2018,23.667884826660156
45063,2018,24.2761173248291
45051,2018,23.491931915283203
45013,2018,25.384979248046875
45045,2018,21.843576431274414
45069,2018,24.012834548950195
45021,2018,22.252248764038086
45007,2018,22.52342414855957
45087,2018,22.89008903503418
45027,2018,24.289026260375977
45061,2018,23.93059730529785
45039,2018,23.40328025817871
45017,2018,24.403182983398438
45043,2018,24.10141372680664
21181,2018,18.598711013793945
22103,2018,25.92250633239746
47037,2018,21.09465980529785
47045,2018,20.971214294433594
47129,2018,19.447500228881836
46023,2018,13.885176658630371
47163,2018,19.585935592651367
47055,2018,21.482051849365234
47107,2018,21.28012466430664
47031,2018,20.562841415405273
46055,2018,14.446846961975098
47173,2018,19.978944778442383
47189,2018,21.10083770751953
46079,2018,11.88871955871582
20151,2018,20.40806007385254
47097,2018,21.370161056518555
47079,2018,20.964448928833008
56039,2018,8.9827728271484375
56029,2018,9.794449806213379
54043,2018,18.955320358276367
54001,2018,16.91606330871582
54037,2018,18.006162643432617
54049,2018,17.37737464904785
54109,2018,17.77240753173828
54005,2018,18.437761306762695
16005,2018,14.313410758972168
04001,2018,19.976482391357422
12045,2018,26.504873275756836
12123,2018,26.702308654785156
29201,2018,20.2061767578125
29069,2018,20.90471649169922
29129,2018,16.48499298095703
29031,2018,19.59368324279785
25027,2018,14.603389739990234
26163,2018,14.856901168823242
26021,2018,14.695758819580078
26077,2018,14.682069778442383
26033,2018,10.289053916931152
26071,2018,9.947090148925781
37055,2018,21.51120376586914
48443,2018,26.843734741210938
48205,2018,22.383594512939453
04013,2018,29.973289489746094
27167,2018,10.823801040649414
27133,2018,12.085503578186035
27119,2018,9.703861236572266
27069,2018,9.356255531311035
27125,2018,9.467708587646484
27023,2018,11.990757942199707
26097,2018,10.579354286193848
38067,2018,9.458003044128418
48405,2018,25.58873176574707
48119,2018,23.95392417907715
22019,2018,25.660287857055664
22005,2018,26.119829177856445
22071,2018,26.106531143188477
22113,2018,25.500703811645508
22043,2018,25.259809494018555
38005,2018,9.69832992553711
38097,2018,9.995566368103027
38095,2018,8.9606170654296875
38037,2018,12.104660034179688
28093,2018,22.144493103027344
28001,2018,25.110506057739258
28121,2018,24.650333404541016
28143,2018,22.401386260986328
28095,2018,23.51202964782715
28039,2018,25.84091567993164
28087,2018,23.942028045654297
28163,2018,24.054874420166016
28053,2018,23.650859832763672
16061,2018,14.036486625671387
16079,2018,11.583795547485352
16077,2018,15.151822090148926
25011,2018,13.725024223327637
51121,2018,17.4213924407959
51075,2018,19.997333526611328
51093,2018,21.373151779174805
51137,2018,19.33876609802246
51023,2018,18.359844207763672
51009,2018,19.011474609375
51007,2018,20.535764694213867
51097,2018,20.562509536743164
51081,2018,21.542741775512695
32011,2018,16.747468948364258
29197,2018,16.410213470458984
48301,2018,26.633312225341797
48155,2018,25.08980369567871
31015,2018,14.172866821289062
23021,2018,10.062284469604492
16025,2018,12.458125114440918
08107,2018,12.21154499053955
08097,2018,10.659401893615723
08117,2018,9.021101951599121
08053,2018,9.405863761901855
08023,2018,14.571517944335938
08065,2018,8.724214553833008
08057,2018,10.52933406829834
13073,2018,24.227033615112305
13205,2018,25.53537940979004
34007,2018,18.266075134277344
34027,2018,15.866347312927246
34017,2018,17.321788787841797
34001,2018,18.082927703857422
34025,2018,18.164169311523438
34011,2018,18.474035263061523
34019,2018,16.56800651550293
35045,2018,20.406679153442383
35017,2018,22.128368377685547
35007,2018,17.75168228149414
35051,2018,23.217498779296875
35055,2018,15.236130714416504
01089,2018,21.928510665893555
01117,2018,23.806285858154297
01121,2018,23.604578018188477
01073,2018,23.451047897338867
53027,2018,14.82408618927002
53049,2018,14.746696472167969
01055,2018,22.400909423828125
53011,2018,16.56972885131836
53073,2018,11.273109436035156
51107,2018,18.133193969726562
13319,2018,24.894521713256836
13021,2018,24.82489585876465
13143,2018,22.17279815673828
13151,2018,23.475553512573242
13215,2018,24.953937530517578
13113,2018,23.31907081604004
13025,2018,26.055925369262695
13301,2018,23.882646560668945
13123,2018,20.826919555664062
13183,2018,25.78536033630371
13277,2018,25.54594612121582
13291,2018,19.626178741455078
13263,2018,24.112878799438477
13265,2018,23.65245246887207
37069,2018,21.795141220092773
37123,2018,22.5820255279541
37199,2018,16.735836029052734
37155,2018,23.810564041137695
37167,2018,22.64539909362793
37161,2018,21.40904998779297
37065,2018,22.126882553100586
37041,2018,22.279497146606445
37149,2018,21.14069938659668
37113,2018,17.93182945251465
37007,2018,23.483287811279297
37023,2018,20.312103271484375
37121,2018,16.880464553833008
19075,2018,13.51347827911377
19149,2018,13.617609977722168
19117,2018,15.714468955993652
19025,2018,13.589917182922363
19111,2018,16.271406173706055
18117,2018,18.769800186157227
19163,2018,15.120843887329102
19131,2018,11.91104507446289
18125,2018,19.292526245117188
18027,2018,19.06060791015625
18123,2018,19.219648361206055
20043,2018,17.624122619628906
20145,2018,20.191383361816406
21209,2018,18.647302627563477
21107,2018,20.235273361206055
21017,2018,18.67943000793457
21079,2018,19.306058883666992
21049,2018,18.83787727355957
21051,2018,19.22132682800293
20119,2018,21.60761070251465
21239,2018,19.06342124938965
20071,2018,20.309499740600586
21005,2018,19.317243576049805
21165,2018,18.666414260864258
17163,2018,19.261871337890625
17089,2018,14.59539794921875
17167,2018,17.534292221069336
17017,2018,17.301773071289062
17161,2018,15.299193382263184
17177,2018,13.896635055541992
17109,2018,16.338594436645508
17129,2018,17.262922286987305
17125,2018,16.999473571777344
39093,2018,15.312092781066895
39061,2018,18.109783172607422
39007,2018,14.634875297546387
39167,2018,17.731042861938477
39123,2018,15.354719161987305
39079,2018,17.83326530456543
06037,2018,23.908498764038086
06087,2018,21.64051055908203
06039,2018,21.732831954956055
06019,2018,21.617168426513672
06097,2018,20.772659301757812
06099,2018,24.470762252807617
06107,2018,20.439838409423828
06013,2018,22.696203231811523
06047,2018,24.78977394104004
36047,2018,17.208688735961914
36005,2018,17.016359329223633
06105,2018,19.183124542236328
36119,2018,15.947611808776855
36071,2018,15.211249351501465
06025,2018,31.782865524291992
51019,2018,19.37559700012207
01001,2018,24.540983200073242
53009,2018,12.837947845458984
53071,2018,18.15945816040039
51089,2018,20.24263572692871
53007,2018,11.386474609375
53025,2018,17.287588119506836
53057,2018,12.256379127502441
53037,2018,13.093475341796875
01107,2018,23.948442459106445
53043,2018,15.476750373840332
33015,2018,14.456621170043945
33007,2018,10.116216659545898
32031,2018,16.60973358154297
31071,2018,14.647693634033203
31155,2018,15.60572624206543
31089,2018,14.249258041381836
31183,2018,14.581782341003418
24039,2018,19.898963928222656
24037,2018,19.8277587890625
21111,2018,19.583032608032227
22051,2018,26.19736099243164
51159,2018,20.312192916870117
51133,2018,20.22494125366211
51057,2018,20.32948112487793
21135,2018,18.361303329467773
22031,2018,25.139789581298828
22029,2018,25.216970443725586
22111,2018,24.567155838012695
21007,2018,20.19127655029297
51103,2018,20.301212310791016
21133,2018,18.2742919921875
23003,2018,9.814604759216309
21121,2018,19.2947940826416
21167,2018,19.352170944213867
21179,2018,19.84465217590332
21125,2018,19.439926147460938
21097,2018,18.58507537841797
21029,2018,19.70416831970215
51143,2018,20.32807731628418
21217,2018,19.6276798248291
51099,2018,19.76228904724121
21159,2018,19.186376571655273
21123,2018,19.66583824157715
22109,2018,26.196483612060547
24001,2018,16.2523250579834
24003,2018,19.006505966186523
24029,2018,18.55127716064453
24013,2018,17.169601440429688
25009,2018,15.094742774963379
25013,2018,14.65576457977295
24047,2018,19.436214447021484
25025,2018,15.994154930114746
37127,2018,21.99625015258789
37099,2018,17.15066909790039
37115,2018,18.161544799804688
37079,2018,22.764413833618164
37147,2018,22.53719139099121
42101,2018,18.001184463500977
42049,2018,13.928324699401855
42091,2018,17.206274032592773
42079,2018,14.17416763305664
42095,2018,15.929886817932129
42043,2018,16.03032112121582
42071,2018,16.835527420043945
42013,2018,14.669839859008789
42035,2018,13.945249557495117
42055,2018,16.429363250732422
42067,2018,15.55981159210205
44007,2018,15.441527366638184
42051,2018,15.814433097839355
44009,2018,15.644354820251465
55061,2018,11.371503829956055
55011,2018,12.660027503967285
48213,2018,25.034337997436523
48037,2018,23.879589080810547
48331,2018,26.130430221557617
48315,2018,24.520605087280273
48081,2018,25.504453659057617
48475,2018,26.8916015625
48163,2018,28.19546127319336
48313,2018,25.699024200439453
48083,2018,25.66436195373535
48289,2018,25.364608764648438
48005,2018,25.652400970458984
40143,2018,21.94375228881836
40089,2018,22.618389129638672
40113,2018,21.30297088623047
40087,2018,22.440471649169922
40141,2018,24.43816375732422
40095,2018,23.153799057006836
40077,2018,21.138517379760742
40055,2018,23.867929458618164
40151,2018,22.10824966430664
41047,2018,16.050800323486328
41057,2018,14.462327003479004
41065,2018,16.209619522094727
41043,2018,15.69714641571045
41021,2018,17.022659301757812
41063,2018,13.298900604248047
41017,2018,14.958168029785156
01119,2018,24.485214233398438
05039,2018,22.834543228149414
05013,2018,23.46902847290039
05081,2018,23.63088035583496
05029,2018,22.010658264160156
16087,2018,15.593347549438477
05003,2018,23.910907745361328
05103,2018,23.399616241455078
05019,2018,22.828380584716797
05073,2018,24.0386962890625
05063,2018,20.96219825744629
05147,2018,21.981311798095703
05093,2018,21.441320419311523
06003,2018,13.273926734924316
05091,2018,23.968944549560547
05095,2018,22.35944366455078
05017,2018,23.498619079589844
16081,2018,11.512503623962402
48477,2018,26.10465431213379
48075,2018,24.76589012145996
48487,2018,24.843631744384766
48333,2018,25.206485748291016
48411,2018,25.532411575317383
48419,2018,25.34161376953125
48105,2018,25.7662296295166
48051,2018,26.280261993408203
55111,2018,13.04201889038086
55003,2018,9.946806907653809
55023,2018,13.240349769592285
55037,2018,10.581008911132812
55051,2018,9.67471981048584
30093,2018,10.621724128723145
30037,2018,13.019317626953125
30083,2018,12.13731861114502
30059,2018,10.34161376953125
30047,2018,12.28311538696289
30061,2018,11.150825500488281
30015,2018,13.150360107421875
49043,2018,11.562811851501465
49003,2018,17.079330444335938
49051,2018,12.380891799926758
49005,2018,13.522050857543945
49001,2018,17.596900939941406
49047,2018,16.613666534423828
49019,2018,18.710952758789062
01025,2018,25.0446834564209
01039,2018,25.83561134338379
01099,2018,25.164045333862305
01005,2018,25.485843658447266
01085,2018,25.035566329956055
01051,2018,24.578475952148438
36075,2018,13.13414478302002
36069,2018,13.475802421569824
36117,2018,13.926054000854492
36051,2018,13.738807678222656
36027,2018,14.924515724182129
36077,2018,11.457326889038086
36113,2018,11.692176818847656
36009,2018,12.778154373168945
48113,2018,24.872285842895508
48085,2018,24.08945083618164
48453,2018,26.189849853515625
48181,2018,23.439271926879883
48141,2018,26.239078521728516
48039,2018,26.244619369506836
48409,2018,27.06925392150879
48199,2018,25.955703735351562
06101,2018,24.961721420288086
06027,2018,23.988122940063477
06109,2018,17.191226959228516
36013,2018,13.451160430908203
06011,2018,24.32589340209961
06057,2018,18.90492057800293
36017,2018,12.516388893127441
06015,2018,16.643102645874023
08005,2018,18.686113357543945
12095,2018,28.55132293701172
12101,2018,28.189363479614258
12071,2018,29.64522933959961
12105,2018,29.238039016723633
08051,2018,11.643850326538086
09011,2018,15.464255332946777
10001,2018,18.956134796142578
11001,2018,18.97482681274414
08113,2018,15.267403602600098
12009,2018,28.05710220336914
12097,2018,28.83176040649414
12063,2018,26.458248138427734
12017,2018,27.882600784301758
12015,2018,29.640003204345703
42089,2018,14.187671661376953
12049,2018,29.392499923706055
12077,2018,26.756288528442383
12013,2018,26.57465171813965
12047,2018,26.422832489013672
12129,2018,26.747331619262695
29095,2018,18.414100646972656
29033,2018,17.87050437927246
29029,2018,19.313486099243164
29123,2018,19.2000675201416
29023,2018,20.48235321044922
29103,2018,16.929452896118164
29171,2018,16.313234329223633
29157,2018,19.152454376220703
29003,2018,17.23690414428711
25017,2018,15.591705322265625
26003,2018,9.831735610961914
26063,2018,12.416407585144043
26129,2018,12.425933837890625
26109,2018,11.32007884979248
26073,2018,13.472550392150879
26055,2018,12.239385604858398
26013,2018,9.6161651611328125
26141,2018,11.345929145812988
48063,2018,24.366830825805664
48115,2018,25.03299903869629
48287,2018,26.102027893066406
27075,2018,8.643733024597168
04009,2018,24.436477661132812
04007,2018,23.5814266204834
04021,2018,29.04360008239746
16039,2018,15.56747817993164
27137,2018,9.020050048828125
27061,2018,9.533238410949707
27145,2018,10.992216110229492
27103,2018,11.63171672821045
27127,2018,11.913718223571777
27097,2018,10.685569763183594
27089,2018,9.376639366149902
27147,2018,11.459343910217285
27031,2018,7.782073020935059
27011,2018,11.599892616271973
38105,2018,10.848294258117676
38019,2018,8.479501724243164
22069,2018,25.401002883911133
22063,2018,26.116111755371094
22099,2018,25.89546775817871
22015,2018,24.620574951171875
22127,2018,25.167251586914062
22079,2018,25.479694366455078
22091,2018,25.987688064575195
22115,2018,25.631027221679688
22001,2018,25.524383544921875
22045,2018,25.805253982543945
22025,2018,25.07215118408203
22047,2018,25.941205978393555
38099,2018,9.368287086486816
38071,2018,9.161251068115234
38031,2018,10.00730037689209
38085,2018,12.256338119506836
54013,2018,17.742536544799805
54007,2018,17.542926788330078
22081,2018,25.216995239257812
28045,2018,25.80986976623535
48407,2018,25.909082412719727
48387,2018,23.848880767822266
48055,2018,26.560678482055664
45035,2018,24.69701385498047
45083,2018,22.360647201538086
45073,2018,21.70642852783203
45047,2018,23.05010414123535
45079,2018,24.21849250793457
45031,2018,24.011301040649414
45057,2018,23.15357780456543
45055,2018,23.762161254882812
45049,2018,25.010929107666016
45067,2018,23.783344268798828
21065,2018,19.09893035888672
22055,2018,25.71894645690918
47003,2018,21.195898056030273
47035,2018,18.560041427612305
47053,2018,20.93533706665039
47159,2018,21.00996208190918
47165,2018,20.590492248535156
47149,2018,21.256807327270508
46123,2018,14.59056568145752
46093,2018,13.898855209350586
46071,2018,14.885870933532715
46075,2018,14.536431312561035
47065,2018,21.12799644470215
47089,2018,20.683347702026367
47005,2018,21.237918853759766
47185,2018,20.137405395507812
47041,2018,20.8773193359375
47001,2018,20.165430068969727
47029,2018,19.868408203125
47145,2018,20.516525268554688
47009,2018,20.43172836303711
47147,2018,20.48296546936035
47141,2018,19.98719024658203
47043,2018,20.610279083251953
47011,2018,21.524049758911133
46085,2018,14.274807929992676
47091,2018,17.051177978515625
20001,2018,19.110307693481445
47135,2018,21.170856475830078
47183,2018,20.68522834777832
47143,2018,20.217649459838867
47127,2018,21.02935791015625
47175,2018,19.549692153930664
56033,2018,12.51635456085205
56003,2018,13.082487106323242
54107,2018,18.04401397705078
54059,2018,18.5809383392334
54011,2018,18.952999114990234
54067,2018,16.203258514404297
54083,2018,14.332622528076172
54003,2018,17.67078399658203
54053,2018,18.532081604003906
54041,2018,17.672788619995117
54073,2018,17.815778732299805
54027,2018,16.784442901611328
13219,2018,23.077251434326172
13237,2018,24.20652198791504
04012,2018,30.454545974731445
13201,2018,25.990234375
51149,2018,21.318254470825195
51157,2018,18.251115798950195
51067,2018,19.3757266998291
51087,2018,20.784767150878906
51017,2018,16.582477569580078
51141,2018,19.146474838256836
51177,2018,19.532264709472656
51037,2018,20.49802017211914
51109,2018,19.63264274597168
51101,2018,20.71466064453125
51033,2018,20.01634979248047
51181,2018,21.209915161132812
51678,2018,18.672527313232422
13135,2018,22.36300277709961
13103,2018,25.361705780029297
13067,2018,22.41929817199707
13089,2018,22.7589168548584
13153,2018,25.013347625732422
13229,2018,26.057100296020508
13077,2018,23.34090232849121
13317,2018,23.456363677978516
13217,2018,23.53151512145996
13019,2018,25.81601905822754
19195,2018,11.816230773925781
19029,2018,14.785616874694824
20169,2018,19.874439239501953
21203,2018,19.3399658203125
21193,2018,18.91826629638672
21069,2018,18.50245475769043
21183,2018,19.897924423217773
21175,2018,18.775283813476562
20105,2018,19.331254959106445
21063,2018,18.52739715576172
17097,2018,13.939685821533203
39035,2018,15.109537124633789
39075,2018,15.937697410583496
39095,2018,15.52006721496582
06071,2018,26.922283172607422
06041,2018,19.80912971496582
36053,2018,12.452436447143555
36029,2018,13.640694618225098
06063,2018,17.03591537475586
06079,2018,23.9505615234375
36103,2018,16.002077102661133
06009,2018,22.261384963989258
36065,2018,12.648161888122559
08035,2018,16.72884178161621
12057,2018,28.66913604736328
12117,2018,28.160490036010742
09003,2018,15.700738906860352
12055,2018,29.409269332885742
08013,2018,14.417759895324707
12031,2018,26.45861053466797
12107,2018,27.026111602783203
08093,2018,11.53256893157959
08055,2018,17.05475425720215
12109,2018,26.45998764038086
42045,2018,17.597150802612305
42111,2018,13.90913200378418
42103,2018,13.89807415008545
42027,2018,14.09994888305664
44003,2018,15.628013610839844
55059,2018,13.440068244934082
30027,2018,12.901656150817871
30081,2018,10.858345985412598
30049,2018,10.877256393432617
30087,2018,13.408666610717773
30001,2018,9.933625221252441
30013,2018,12.504828453063965
30007,2018,12.000724792480469
30055,2018,12.360383033752441
49057,2018,15.544422149658203
49049,2018,15.75619125366211
49017,2018,17.1865234375
01003,2018,25.59186363220215
13079,2018,24.595617294311523
13001,2018,25.757699966430664
28007,2018,23.421621322631836
13283,2018,25.12063217163086
48073,2018,25.20009422302246
34029,2018,18.013647079467773
34033,2018,18.316762924194336
35039,2018,16.544336318969727
35043,2018,19.462276458740234
28149,2018,24.593904495239258
35021,2018,21.80293083190918
01129,2018,25.490787506103516
53061,2018,12.920271873474121
51015,2018,17.224140167236328
53055,2018,14.796308517456055
51031,2018,19.929475784301758
53063,2018,14.893149375915527
51051,2018,17.87447738647461
51195,2018,17.53649139404297
53015,2018,15.189422607421875
33009,2018,11.336915016174316
32019,2018,19.31289291381836
24017,2018,19.35715103149414
21095,2018,17.73737335205078
21047,2018,20.362308502197266
23013,2018,12.562737464904785
23015,2018,12.79251480102539
22035,2018,24.225143432617188
21027,2018,19.365764617919922
21127,2018,19.031068801879883
21151,2018,19.151025772094727
21231,2018,19.74054527282715
51191,2018,18.367965698242188
24025,2018,17.55303382873535
24015,2018,17.669849395751953
37089,2018,18.848365783691406
37027,2018,19.985986709594727
37133,2018,23.331392288208008
37067,2018,20.9163761138916
37193,2018,19.72495460510254
37111,2018,19.78589630126953
37117,2018,22.2586727142334
37059,2018,21.05975341796875
37103,2018,23.315879821777344
32015,2018,17.352497100830078
28047,2018,25.69849395751953
28029,2018,24.96728515625
28011,2018,22.871580123901367
28033,2018,22.219392776489258
28103,2018,24.12574577331543
28083,2018,23.314422607421875
28137,2018,22.301490783691406
48311,2018,28.287681579589844
16043,2018,11.580560684204102
16035,2018,12.766166687011719
16029,2018,12.576119422912598
16059,2018,10.425148963928223
16083,2018,16.087709426879883
16003,2018,13.470378875732422
16031,2018,15.123071670532227
48229,2018,25.43616485595703
50009,2018,10.516522407531738
29113,2018,18.237831115722656
29013,2018,19.0549373626709
29205,2018,17.31537437438965
26115,2018,15.15768051147461
26125,2018,13.832748413085938
26099,2018,14.146480560302734
26103,2018,9.81547737121582
18023,2018,16.071327209472656
48449,2018,24.219329833984375
27053,2018,11.957565307617188
27071,2018,9.211050987243652
27013,2018,11.835699081420898
27015,2018,11.724217414855957
27073,2018,12.026941299438477
37053,2018,21.749467849731445
38017,2018,10.541295051574707
37177,2018,22.156667709350586
48395,2018,25.74822425842285
22013,2018,24.963462829589844
22037,2018,25.87635612487793
22053,2018,25.441368103027344
22039,2018,25.57647705078125
22009,2018,25.572824478149414
38055,2018,10.744205474853516
54093,2018,14.47438907623291
48501,2018,24.194740295410156
28161,2018,22.88068389892578
16041,2018,14.371110916137695
50021,2018,11.869698524475098
51163,2018,18.11587905883789
51145,2018,20.200563430786133
51035,2018,17.596717834472656
51630,2018,19.5658016204834
51005,2018,17.19771957397461
31117,2018,15.470155715942383
23007,2018,10.050695419311523
08037,2018,11.827982902526855
08091,2018,13.120838165283203
08027,2018,13.36136531829834
31103,2018,14.658900260925293
08111,2018,8.321159362792969
01101,2018,25.111913681030273
51063,2018,16.840871810913086
51167,2018,17.796348571777344
51047,2018,19.214006423950195
53041,2018,14.198675155639648
51003,2018,18.940156936645508
13195,2018,22.533464431762695
13039,2018,26.00318145751953
13033,2018,24.778287887573242
13127,2018,25.79981803894043
13185,2018,26.065919876098633
13105,2018,22.878572463989258
37165,2018,23.78831672668457
19045,2018,14.731557846069336
19147,2018,12.65972900390625
18173,2018,19.406335830688477
18019,2018,19.134368896484375
19063,2018,12.006001472473145
20081,2018,21.213701248168945
21115,2018,19.144739151000977
21155,2018,19.622360229492188
17043,2018,15.020221710205078
17153,2018,19.99860191345215
17165,2018,19.190235137939453
39049,2018,17.03388214111328
06067,2018,24.77091407775879
06073,2018,24.59454917907715
06089,2018,20.589622497558594
36045,2018,12.587597846984863
36105,2018,13.301307678222656
36031,2018,10.9662446975708
36107,2018,13.482227325439453
48245,2018,25.78587532043457
48499,2018,24.425752639770508
48373,2018,25.795698165893555
48427,2018,29.958284378051758
48157,2018,26.57349967956543
48467,2018,24.63066864013672
48465,2018,26.867799758911133
48481,2018,26.443937301635742
48103,2018,26.612815856933594
48035,2018,25.33354377746582
48127,2018,28.918058395385742
48175,2018,27.04183578491211
40027,2018,22.129100799560547
40145,2018,21.980680465698242
40079,2018,21.023889541625977
40067,2018,24.125682830810547
41041,2018,15.378861427307129
41033,2018,17.768423080444336
41067,2018,16.640085220336914
06051,2018,15.398785591125488
05075,2018,20.769142150878906
05057,2018,23.260770797729492
05131,2018,21.954540252685547
06091,2018,16.23681640625
16033,2018,11.625536918640137
48007,2018,26.229114532470703
48393,2018,22.955646514892578
48399,2018,25.693035125732422
48015,2018,26.283254623413086
45003,2018,24.578720092773438
45019,2018,24.85486602783203
45041,2018,24.099597930908203
45077,2018,21.795557022094727
45075,2018,24.598896026611328
21229,2018,19.641651153564453
47105,2018,20.97450065612793
47157,2018,22.118745803833008
47025,2018,19.269954681396484
47121,2018,21.02036476135254
47063,2018,20.278608322143555
47073,2018,19.729732513427734
46009,2018,13.876578330993652
46057,2018,11.2857027053833
20101,2018,20.06829071044922
56013,2018,12.291532516479492
54039,2018,18.46043586730957
54033,2018,17.710552215576172
