GEOID,year,tmax_mean,tmin_mean,vp_mean,prcp_mean
01009,2021,22.177631378173828,10.852510452270508,1465.705322265625,1941.9603271484375
01009,2022,22.606246948242188,10.323063850402832,1442.9466552734375,1635.35107421875
01009,2023,23.079120635986328,11.105254173278809,1467.3804931640625,1468.927001953125
01011,2018,24.934343338012695,12.914250373840332,1677.615234375,1688.6031494140625
01011,2019,25.735288619995117,13.053864479064941,1660.448486328125,1266.4183349609375
01011,2020,25.237651824951172,13.130027770996094,1671.136474609375,1848.346435546875
01011,2021,24.8492431640625,12.650277137756348,1620.156005859375,1678.0576171875
01011,2022,25.18048667907715,12.139887809753418,1590.0411376953125,1540.313232421875
01011,2023,25.47393035888672,12.701014518737793,1616.452880859375,1483.346923828125
01013,2018,25.19745635986328,13.261632919311523,1714.5902099609375,1683.9866943359375
01013,2019,26.287532806396484,13.526459693908691,1714.4298095703125,1273.631103515625
01013,2020,25.760738372802734,13.788084983825684,1740.0294189453125,1730.7342529296875
01013,2021,25.27608871459961,13.130049705505371,1670.34130859375,1789.244384765625
01013,2022,25.260908126831055,12.132723808288574,1589.619140625,1474.351806640625
01013,2023,25.866029739379883,12.8121337890625,1626.761474609375,1290.927490234375
01015,2018,22.882740020751953,10.871918678283691,1499.9129638671875,1689.04296875
01015,2019,23.757217407226562,11.09776496887207,1484.10595703125,1529.2265625
01015,2020,23.091838836669922,11.148575782775879,1488.8944091796875,1858.0369873046875
01015,2021,22.840181350708008,10.65924072265625,1448.3038330078125,1672.4833984375
01015,2022,23.07183837890625,10.090826034545898,1418.548828125,1560.6439208984375
01015,2023,23.64859390258789,10.830595970153809,1441.999267578125,1435.7181396484375
01017,2018,23.377973556518555,10.986594200134277,1508.8861083984375,1805.326171875
01017,2019,24.365694046020508,11.227876663208008,1493.0589599609375,1509.5316162109375
01017,2020,23.616514205932617,11.04920482635498,1481.49267578125,2042.482177734375
01017,2021,23.37774658203125,10.522419929504395,1431.5845947265625,1708.708251953125
01017,2022,23.67253303527832,10.429383277893066,1444.3812255859375,1409.533935546875
01017,2023,24.087413787841797,10.798738479614258,1436.5577392578125,1584.2017822265625
01019,2018,22.51158332824707,10.639561653137207,1479.3834228515625,1853.98046875
01019,2019,23.45281410217285,10.877523422241211,1466.6048583984375,1702.6622314453125
01019,2020,22.78548812866211,10.835450172424316,1461.2119140625,1896.1064453125
01019,2021,22.658510208129883,10.375344276428223,1420.3077392578125,1754.180419921875
01019,2022,22.811481475830078,9.794989585876465,1391.4091796875,1599.674560546875
01019,2023,23.41766357421875,10.479974746704102,1408.84375,1347.05078125
01021,2018,23.93863868713379,11.952754974365234,1596.7015380859375,1973.1517333984375
01021,2019,25.0693302154541,12.117542266845703,1572.1123046875,1378.4803466796875
01021,2020,24.305299758911133,12.134233474731445,1580.9718017578125,2113.147705078125
01021,2021,23.90055274963379,11.670162200927734,1538.192626953125,1869.39892578125
01021,2022,24.379676818847656,11.272502899169922,1523.312744140625,1613.626708984375
01021,2023,24.953840255737305,12.151512145996094,1569.1663818359375,1411.5135498046875
01023,2018,24.94300079345703,12.625971794128418,1660.8482666015625,1929.9276123046875
01023,2019,25.261735916137695,12.63754940032959,1636.011962890625,1723.6282958984375
01023,2020,25.16755485534668,12.901007652282715,1653.49755859375,1936.190185546875
01023,2021,24.619653701782227,12.585180282592773,1631.019287109375,1889.4537353515625
01023,2022,25.22417449951172,12.067611694335938,1604.28564453125,1766.7879638671875
01023,2023,25.984928131103516,12.899006843566895,1653.1925048828125,1595.6544189453125
01025,2018,25.0446834564209,12.840303421020508,1674.6943359375,2034.9613037109375
01025,2019,25.555044174194336,12.89857006072998,1656.41748046875,1535.6409912109375
01025,2020,25.33460235595703,13.212392807006836,1681.8199462890625,1690.1534423828125
01025,2021,24.791034698486328,12.805521965026855,1647.1102294921875,1909.7230224609375
01025,2022,25.158655166625977,12.238499641418457,1613.875,1825.763916015625
01025,2023,25.95895767211914,13.105107307434082,1669.6826171875,1563.611572265625
01027,2018,22.798965454101562,10.445938110351562,1458.9473876953125,1771.72119140625
01027,2019,23.778942108154297,10.745466232299805,1451.77978515625,1644.5272216796875
01027,2020,23.043048858642578,10.714896202087402,1449.0191650390625,2075.1220703125
01027,2021,22.670730590820312,10.274361610412598,1411.7449951171875,1717.950927734375
01027,2022,22.957275390625,9.959867477416992,1408.792236328125,1568.6768798828125
01027,2023,23.48209571838379,10.643451690673828,1424.434814453125,1596.686279296875
01029,2018,22.331039428710938,10.216068267822266,1433.7620849609375,1819.2840576171875
01029,2019,23.265806198120117,10.460428237915039,1421.2652587890625,1529.124755859375
01029,2020,22.511402130126953,10.526824951171875,1427.4429931640625,1889.354736328125
01029,2021,22.18364906311035,10.10848331451416,1392.21533203125,1633.8128662109375
01029,2022,22.400753021240234,9.757939338684082,1383.248291015625,1553.95849609375
01029,2023,23.00986099243164,10.48844051361084,1405.3033447265625,1443.7010498046875
01031,2018,25.623144149780273,13.70146656036377,1753.1929931640625,1759.4915771484375
01031,2019,26.731441497802734,13.898641586303711,1747.6474609375,1212.58203125
01031,2020,26.337085723876953,14.149455070495605,1775.8116455078125,1678.365234375
01031,2021,25.722946166992188,13.556102752685547,1708.5828857421875,1644.322265625
01031,2022,26.113079071044922,13.117344856262207,1685.1611328125,1333.0167236328125
01031,2023,26.480058670043945,13.771405220031738,1720.24169921875,1385.190673828125
01033,2018,22.39643669128418,10.620477676391602,1493.0882568359375,1832.044677734375
01033,2019,23.00396156311035,10.63376235961914,1460.778076171875,2022.0784912109375
01033,2020,22.529518127441406,10.605525016784668,1444.1156005859375,2170.27490234375
01033,2021,22.387104034423828,10.632670402526855,1459.8836669921875,1926.2470703125
01033,2022,22.713043212890625,9.832268714904785,1415.0198974609375,1581.399169921875
01033,2023,23.2840633392334,10.844871520996094,1450.0321044921875,1373.0933837890625
01035,2018,25.416858673095703,13.421775817871094,1730.4019775390625,1768.06201171875
01035,2019,26.432321548461914,13.640303611755371,1727.6195068359375,1264.301025390625
01035,2020,25.926530838012695,13.791800498962402,1740.530029296875,1724.609619140625
01035,2021,25.47487449645996,13.249881744384766,1688.054443359375,1948.564208984375
01035,2022,25.420841217041016,12.360147476196289,1614.2926025390625,1583.805908203125
01035,2023,26.111427307128906,13.126996994018555,1656.869873046875,1288.026611328125
01037,2018,23.660512924194336,11.4114408493042,1548.0916748046875,1985.2532958984375
01037,2019,24.808963775634766,11.63045597076416,1532.502685546875,1492.6357421875
01037,2020,24.02519989013672,11.641590118408203,1536.4901123046875,2186.2255859375
01037,2021,23.66781234741211,11.148563385009766,1490.7730712890625,1826.0782470703125
01037,2022,24.017946243286133,10.744645118713379,1476.7955322265625,1771.5703125
01037,2023,24.538986206054688,11.479798316955566,1504.6817626953125,1623.0594482421875
01039,2018,25.83561134338379,13.886670112609863,1774.188232421875,1782.9014892578125
01039,2019,26.897356033325195,14.02444839477539,1763.3712158203125,1175.8006591796875
01039,2020,26.462217330932617,14.271807670593262,1791.1668701171875,1825.9356689453125
01039,2021,25.90731430053711,13.729464530944824,1732.4195556640625,1821.50537109375
01039,2022,26.245338439941406,13.215107917785645,1697.4041748046875,1527.72802734375
01039,2023,26.637313842773438,13.792746543884277,1725.0562744140625,1366.8863525390625
01041,2018,25.20102882385254,13.408117294311523,1725.9473876953125,1626.4171142578125
01041,2019,26.273988723754883,13.655783653259277,1724.747802734375,1203.886474609375
01041,2020,25.90245819091797,13.986865997314453,1759.038818359375,1746.780517578125
01041,2021,25.434955596923828,13.384905815124512,1692.234375,1615.621337890625
01041,2022,25.625843048095703,12.588308334350586,1632.393310546875,1419.042236328125
01041,2023,26.024629592895508,13.177679061889648,1660.8626708984375,1309.8687744140625
01043,2018,22.1850643157959,10.459744453430176,1469.8343505859375,1874.9635009765625
01043,2019,22.934362411499023,10.752944946289062,1459.37255859375,1890.7989501953125
01043,2020,22.301101684570312,10.660503387451172,1444.4444580078125,1988.1866455078125
01043,2021,22.03466796875,10.53285026550293,1440.5433349609375,2068.26025390625
01043,2022,22.66246223449707,10.21172046661377,1434.8106689453125,1714.873291015625
01043,2023,23.107776641845703,10.86667537689209,1444.9735107421875,1632.9876708984375
01045,2018,25.64889907836914,13.606742858886719,1743.340087890625,1939.141357421875
01045,2019,26.60384178161621,13.855484962463379,1740.20849609375,1269.248779296875
01045,2020,26.10272216796875,14.043825149536133,1763.4678955078125,1652.544677734375
01045,2021,25.46868896484375,13.43542766571045,1694.4031982421875,1742.3768310546875
01045,2022,25.91933250427246,13.035938262939453,1676.3280029296875,1365.6275634765625
01045,2023,26.374103546142578,13.742291450500488,1718.720458984375,1409.9864501953125
01047,2018,24.73412322998047,12.567166328430176,1657.2340087890625,1820.283203125
01047,2019,25.545490264892578,12.661673545837402,1636.1383056640625,1421.183349609375
01047,2020,25.01675796508789,12.710627555847168,1642.3040771484375,1683.7269287109375
01047,2021,24.542402267456055,12.339159965515137,1610.2520751953125,1613.29443359375
01047,2022,24.856090545654297,11.672818183898926,1566.6358642578125,1576.34033203125
01047,2023,25.653196334838867,12.623929023742676,1624.4212646484375,1466.72509765625
01049,2018,21.028425216674805,9.966531753540039,1420.403564453125,1809.7342529296875
01049,2019,22.007587432861328,10.087868690490723,1391.732421875,1732.2657470703125
01049,2020,21.14664649963379,9.995451927185059,1383.529052734375,1991.56494140625
01049,2021,21.180030822753906,9.615819931030273,1353.7657470703125,1953.914306640625
01049,2022,21.362749099731445,9.09527587890625,1334.9891357421875,1632.004150390625
01049,2023,22.00794792175293,9.815459251403809,1346.6343994140625,1373.6962890625
01051,2018,24.578475952148438,12.580382347106934,1657.9078369140625,1769.540771484375
01051,2019,25.601980209350586,12.5948486328125,1624.7806396484375,1367.6138916015625
01051,2020,24.87917709350586,12.611295700073242,1632.283447265625,1936.738037109375
01051,2021,24.516136169433594,12.194907188415527,1588.0172119140625,1762.3609619140625
01051,2022,24.636735916137695,11.503851890563965,1541.1431884765625,1564.08154296875
01051,2023,25.003782272338867,12.118555068969727,1568.2459716796875,1510.0863037109375
01053,2018,25.472824096679688,13.7953462600708,1765.3267822265625,1872.2850341796875
01053,2019,26.334625244140625,13.938769340515137,1756.96923828125,1341.8721923828125
01053,2020,25.96222686767578,14.10802173614502,1771.2720947265625,1831.4530029296875
01053,2021,25.46878433227539,13.669961929321289,1730.789306640625,2062.0419921875
01053,2022,25.64177703857422,13.049958229064941,1682.8394775390625,1703.4385986328125
01053,2023,26.329086303710938,13.833545684814453,1732.0262451171875,1316.6015625
01055,2018,22.400909423828125,10.978675842285156,1513.2735595703125,1682.0767822265625
01055,2019,23.228496551513672,11.306997299194336,1506.2562255859375,1788.3299560546875
01055,2020,22.583736419677734,11.216318130493164,1494.844970703125,1956.400634765625
01055,2021,22.44437599182129,10.837583541870117,1463.3328857421875,1814.390625
01055,2022,22.672609329223633,10.055062294006348,1418.842529296875,1606.1356201171875
01055,2023,23.228801727294922,10.821548461914062,1441.365234375,1383.462158203125
01057,2018,23.35179901123047,11.36276626586914,1557.343017578125,1881.388916015625
01057,2019,23.862545013427734,11.44022274017334,1528.28369140625,2086.22119140625
01057,2020,23.44585418701172,11.42895221710205,1515.5770263671875,2008.06884765625
01057,2021,23.1242618560791,11.21161937713623,1504.273681640625,1983.3421630859375
01057,2022,23.71044158935547,10.576765060424805,1472.92822265625,1693.0513916015625
01057,2023,24.273090362548828,11.287665367126465,1486.7833251953125,1417.6580810546875
01059,2018,22.29632568359375,10.590242385864258,1487.85302734375,1912.6905517578125
01059,2019,22.947566986083984,10.540726661682129,1449.32763671875,2050.433349609375
01059,2020,22.413898468017578,10.537835121154785,1434.681396484375,2279.745849609375
01059,2021,22.315519332885742,10.562914848327637,1447.8707275390625,1946.1365966796875
01059,2022,22.721540451049805,9.845252990722656,1413.1114501953125,1763.4512939453125
01059,2023,23.251190185546875,10.861529350280762,1450.5262451171875,1410.4217529296875
01061,2018,26.03721046447754,13.957708358764648,1778.9263916015625,1959.43896484375
01061,2019,27.123241424560547,14.083617210388184,1765.8441162109375,1206.710205078125
01061,2020,26.70142364501953,14.254646301269531,1790.890625,1766.416259765625
01061,2021,25.93326187133789,13.625587463378906,1717.552978515625,1777.31884765625
01061,2022,26.30925750732422,13.201202392578125,1695.359130859375,1382.68310546875
01061,2023,26.806720733642578,13.766560554504395,1722.4007568359375,1362.8543701171875
01063,2018,24.255619049072266,12.293228149414062,1637.662109375,1773.7574462890625
01063,2019,24.645023345947266,12.293939590454102,1607.9422607421875,1791.71923828125
01063,2020,24.347740173339844,12.318921089172363,1597.521484375,1965.26513671875
01063,2021,23.842941284179688,12.21353530883789,1600.018310546875,1700.4989013671875
01063,2022,24.432111740112305,11.5862398147583,1561.7357177734375,1541.1685791015625
01063,2023,25.173049926757812,12.561511993408203,1620.1829833984375,1335.2791748046875
01065,2018,24.245223999023438,12.334504127502441,1637.781005859375,1811.7777099609375
01065,2019,24.75555419921875,12.337019920349121,1606.651611328125,1653.4527587890625
01065,2020,24.3880615234375,12.371108055114746,1603.541015625,1821.68896484375
01065,2021,23.873188018798828,12.188810348510742,1596.3599853515625,1594.0472412109375
01065,2022,24.388731002807617,11.639238357543945,1565.363525390625,1472.33203125
01065,2023,25.183765411376953,12.654296875,1629.2503662109375,1301.5867919921875
01067,2018,25.8289852142334,13.478654861450195,1732.50048828125,1991.7489013671875
01067,2019,26.54800033569336,13.858643531799316,1739.19091796875,1334.233642578125
01067,2020,25.876434326171875,13.917716026306152,1749.871826171875,1681.0792236328125
01067,2021,25.310453414916992,13.375446319580078,1689.02783203125,1817.56640625
01067,2022,25.831865310668945,12.968257904052734,1669.290283203125,1321.97265625
01067,2023,26.209165573120117,13.614128112792969,1706.478271484375,1348.40771484375
01069,2018,26.086179733276367,14.010260581970215,1787.6658935546875,1973.0052490234375
01069,2019,26.944461822509766,14.2113676071167,1773.1123046875,1223.8111572265625
01069,2020,26.428590774536133,14.298956871032715,1794.1336669921875,1606.4739990234375
01069,2021,25.687068939208984,13.659795761108398,1719.4158935546875,1823.6920166015625
01069,2022,26.114456176757812,13.218713760375977,1694.927734375,1292.514404296875
01069,2023,26.659832000732422,13.843453407287598,1731.80419921875,1371.21826171875
01071,2018,21.065380096435547,9.918254852294922,1420.9996337890625,1801.3328857421875
01071,2019,22.052814483642578,10.041488647460938,1393.6729736328125,1778.4376220703125
01071,2020,21.27082633972168,10.071819305419922,1394.710693359375,2158.8544921875
01071,2021,21.24256134033203,9.719752311706543,1367.905517578125,1934.232421875
01071,2022,21.494606018066406,9.094537734985352,1341.92578125,1648.6787109375
01071,2023,22.277591705322266,9.926795959472656,1362.4659423828125,1340.5577392578125
01073,2018,23.451047897338867,11.725958824157715,1587.660400390625,1838.067626953125
01073,2019,24.164310455322266,11.917016983032227,1568.68212890625,1587.5050048828125
01073,2020,23.554141998291016,11.823060989379883,1555.252685546875,1934.1715087890625
01073,2021,23.120275497436523,11.482137680053711,1527.8936767578125,2092.289794921875
01073,2022,23.695871353149414,11.004308700561523,1506.095947265625,1709.485107421875
01073,2023,24.171173095703125,11.784636497497559,1536.126953125,1325.1983642578125
01075,2018,23.43513298034668,11.211923599243164,1548.0225830078125,1769.4779052734375
01075,2019,23.842100143432617,11.305356979370117,1521.2152099609375,2090.03271484375
01075,2020,23.445053100585938,11.35828685760498,1508.141845703125,2052.245361328125
01075,2021,23.247711181640625,11.281407356262207,1512.904296875,1953.19677734375
01075,2022,23.851619720458984,10.646029472351074,1482.8619384765625,1677.4189453125
01075,2023,24.45747184753418,11.452571868896484,1507.1734619140625,1443.0103759765625
01077,2018,22.198604583740234,10.374831199645996,1470.7728271484375,1830.9783935546875
01077,2019,22.80202293395996,10.44568920135498,1444.7667236328125,1943.194580078125
01077,2020,22.31722068786621,10.424653053283691,1429.3863525390625,2030.6357421875
01077,2021,22.170454025268555,10.37974739074707,1437.87353515625,1845.823486328125
01077,2022,22.3459529876709,9.4950103759765625,1386.27978515625,1526.89501953125
01077,2023,22.964923858642578,10.52907943725586,1423.8519287109375,1369.977294921875
01079,2018,22.203243255615234,10.624817848205566,1489.9337158203125,1757.0433349609375
01079,2019,22.900577545166016,10.694318771362305,1461.0313720703125,1908.151611328125
01079,2020,22.30389404296875,10.51473617553711,1432.59033203125,2062.348388671875
01079,2021,22.091840744018555,10.50900936126709,1445.0714111328125,1821.6744384765625
01079,2022,22.51470375061035,9.866724967956543,1415.7586669921875,1632.0810546875
01079,2023,23.179534912109375,10.74238109588623,1439.245849609375,1345.7066650390625
01081,2018,23.910921096801758,11.647161483764648,1564.5830078125,1786.7835693359375
01081,2019,24.831640243530273,11.857603073120117,1550.35888671875,1401.432373046875
01081,2020,24.113513946533203,11.623001098632812,1529.970703125,1950.6326904296875
01081,2021,23.82137107849121,11.098841667175293,1478.121826171875,1709.6053466796875
01081,2022,24.16282844543457,11.111943244934082,1499.764404296875,1411.834228515625
01081,2023,24.44332504272461,11.373161315917969,1488.55126953125,1467.9918212890625
01083,2018,22.19684410095215,10.548312187194824,1485.5850830078125,1720.2373046875
01083,2019,22.85654067993164,10.645134925842285,1459.193603515625,1868.756103515625
01083,2020,22.107059478759766,10.337374687194824,1419.0645751953125,1910.17626953125
01083,2021,21.868494033813477,10.152200698852539,1414.189697265625,1780.9222412109375
01083,2022,22.127809524536133,9.423928260803223,1382.80859375,1565.5050048828125
01083,2023,22.889009475708008,10.432394027709961,1410.441650390625,1345.414794921875
01085,2018,25.035566329956055,13.031865119934082,1697.635009765625,1634.7994384765625
01085,2019,26.02386474609375,13.14866828918457,1679.3885498046875,1335.4644775390625
01085,2020,25.47539710998535,13.36495590209961,1704.1722412109375,1782.87939453125
01085,2021,25.0433292388916,12.819292068481445,1647.4254150390625,1635.1907958984375
01085,2022,25.161184310913086,11.92989444732666,1580.255126953125,1486.0797119140625
01085,2023,25.75220489501953,12.6727876663208,1621.58984375,1379.1988525390625
01087,2018,24.88528823852539,12.802699089050293,1674.3177490234375,1610.9193115234375
01087,2019,25.74952507019043,12.81029987335205,1641.8731689453125,1288.2196044921875
01087,2020,25.11882781982422,12.770353317260742,1642.8133544921875,1840.6966552734375
01087,2021,24.777935028076172,12.318930625915527,1594.714111328125,1658.645751953125
01087,2022,24.904701232910156,11.764209747314453,1556.3040771484375,1490.3541259765625
01087,2023,25.18903350830078,12.291753768920898,1580.729248046875,1432.6673583984375
01089,2018,21.928510665893555,10.383294105529785,1469.61865234375,1671.6572265625
01089,2019,22.70404815673828,10.490203857421875,1440.9775390625,1800.2889404296875
01089,2020,21.917016983032227,10.27340316772461,1414.4541015625,1941.3116455078125
01089,2021,21.75806999206543,10.046358108520508,1403.6788330078125,1818.2030029296875
01089,2022,22.03985023498535,9.411855697631836,1379.3519287109375,1556.4027099609375
01089,2023,22.761762619018555,10.309152603149414,1399.3914794921875,1348.447509765625
01091,2018,24.596860885620117,12.423029899597168,1642.1444091796875,1904.0897216796875
01091,2019,25.083995819091797,12.420879364013672,1613.39208984375,1583.4425048828125
01091,2020,24.838214874267578,12.608372688293457,1626.3253173828125,1749.6573486328125
01091,2021,24.287681579589844,12.37573528289795,1612.307373046875,1754.1024169921875
01091,2022,24.720033645629883,11.766350746154785,1574.58984375,1699.1097412109375
01091,2023,25.572391510009766,12.773069381713867,1640.186279296875,1461.0523681640625
01093,2018,22.65036964416504,10.69720458984375,1497.672119140625,1926.418212890625
01093,2019,23.244190216064453,10.736318588256836,1464.9093017578125,2066.602783203125
01093,2020,22.776193618774414,10.788323402404785,1456.0244140625,2155.392822265625
01093,2021,22.646678924560547,10.792928695678711,1465.5589599609375,2078.849609375
01093,2022,23.108970642089844,10.104740142822266,1433.03076171875,1714.56884765625
01093,2023,23.664533615112305,11.022113800048828,1464.538330078125,1467.7220458984375
01095,2018,21.680299758911133,10.391048431396484,1462.982177734375,1639.3055419921875
01095,2019,22.52286148071289,10.652379989624023,1446.4144287109375,1700.333740234375
01095,2020,21.75647735595703,10.571574211120605,1435.871826171875,1950.475830078125
01095,2021,21.645769119262695,10.32368278503418,1419.627197265625,1863.458740234375
01095,2022,21.955440521240234,9.832547187805176,1402.6822509765625,1626.215576171875
01095,2023,22.616975784301758,10.642536163330078,1423.7171630859375,1340.471435546875
01097,2018,25.677858352661133,14.554161071777344,1847.8536376953125,1919.443603515625
01097,2019,26.109188079833984,14.652451515197754,1838.8843994140625,1804.342529296875
01097,2020,26.048126220703125,14.88805866241455,1852.5308837890625,1658.366943359375
01097,2021,25.283899307250977,14.462898254394531,1815.4384765625,2260.835205078125
01097,2022,25.80637550354004,14.097068786621094,1799.648681640625,1802.458740234375
01097,2023,26.653427124023438,15.187943458557129,1892.205322265625,1512.586181640625
01099,2018,25.164045333862305,13.120407104492188,1701.4027099609375,1901.311767578125
01099,2019,25.950212478637695,13.259664535522461,1690.17431640625,1331.8262939453125
01099,2020,25.543350219726562,13.457281112670898,1706.246826171875,1686.584716796875
01099,2021,25.047836303710938,12.995012283325195,1664.2886962890625,1930.4537353515625
01099,2022,25.147947311401367,12.221858978271484,1606.181396484375,1698.5577392578125
01099,2023,25.926511764526367,13.095845222473145,1662.6043701171875,1433.4949951171875
01101,2018,25.111913681030273,13.319180488586426,1724.673828125,1728.30224609375
01101,2019,26.054841995239258,13.302127838134766,1689.10546875,1301.802734375
01101,2020,25.51561737060547,13.504410743713379,1717.9327392578125,1889.523681640625
01101,2021,25.15817642211914,13.092841148376465,1671.85400390625,1615.359375
01101,2022,25.268083572387695,12.198385238647461,1601.544677734375,1583.7825927734375
01101,2023,25.59046173095703,12.8120756149292,1634.6422119140625,1484.580810546875
01103,2018,22.165002822875977,10.517258644104004,1479.36328125,1725.908935546875
01103,2019,22.86861801147461,10.751209259033203,1462.61865234375,1871.4632568359375
01103,2020,22.15082550048828,10.542418479919434,1434.3983154296875,2006.128662109375
01103,2021,21.915607452392578,10.465189933776855,1439.1328125,1851.697998046875
01103,2022,22.408716201782227,10.03703498840332,1427.3173828125,1555.918701171875
01103,2023,23.09120750427246,10.85730266571045,1444.8709716796875,1391.1480712890625
01105,2018,24.272417068481445,12.241388320922852,1626.3170166015625,1855.77294921875
01105,2019,24.976198196411133,12.301911354064941,1598.3101806640625,1539.4163818359375
01105,2020,24.464603424072266,12.310270309448242,1599.862060546875,1824.607421875
01105,2021,23.96959686279297,12.036633491516113,1580.1458740234375,1715.358642578125
01105,2022,24.455341339111328,11.538983345031738,1554.8935546875,1564.390625
01105,2023,25.261850357055664,12.565984725952148,1619.0537109375,1357.089599609375
01107,2018,23.948442459106445,11.877511024475098,1604.205810546875,1687.2734375
01107,2019,24.305578231811523,11.944295883178711,1580.5899658203125,1998.975830078125
01107,2020,23.873506546020508,11.767526626586914,1544.7064208984375,2116.291015625
01107,2021,23.5476131439209,11.765995025634766,1556.7613525390625,1912.9464111328125
01107,2022,24.288604736328125,11.200533866882324,1529.4541015625,1619.89892578125
01107,2023,24.904184341430664,12.047810554504395,1567.808837890625,1497.3248291015625
01109,2018,25.03524398803711,13.223919868469238,1704.9984130859375,1613.098876953125
01109,2019,25.9791202545166,13.456533432006836,1700.715087890625,1217.303955078125
01109,2020,25.619632720947266,13.687146186828613,1725.8394775390625,1698.0140380859375
01109,2021,25.163755416870117,13.158235549926758,1667.6431884765625,1517.207763671875
01109,2022,25.535781860351562,12.579564094543457,1631.5159912109375,1371.323974609375
01109,2023,25.895523071289062,13.2139892578125,1665.195556640625,1362.6005859375
01111,2018,22.824562072753906,10.336551666259766,1447.7900390625,1789.1171875
01111,2019,23.787818908691406,10.632437705993652,1436.720947265625,1573.7745361328125
01111,2020,23.007553100585938,10.613370895385742,1441.04736328125,2007.9251708984375
01111,2021,22.750465393066406,10.135285377502441,1399.2626953125,1593.887451171875
01111,2022,23.000322341918945,9.870792388916016,1397.7081298828125,1437.7044677734375
01111,2023,23.592571258544922,10.447090148925781,1403.660400390625,1481.505859375
01113,2018,25.30729103088379,12.52320671081543,1644.315185546875,1633.2320556640625
01113,2019,26.037616729736328,12.748047828674316,1633.9530029296875,1355.151611328125
01113,2020,25.331302642822266,12.786320686340332,1640.84814453125,1934.725341796875
01113,2021,25.058162689208984,12.18364429473877,1580.0716552734375,1695.857666015625
01113,2022,25.421707153320312,11.8864164352417,1568.2803955078125,1281.7181396484375
01113,2023,25.6862735748291,12.366888999938965,1585.3577880859375,1321.0643310546875
01115,2018,23.123849868774414,11.165085792541504,1532.2137451171875,1696.1826171875
01115,2019,23.866178512573242,11.460033416748047,1522.62158203125,1626.26953125
01115,2020,23.213666915893555,11.475166320800781,1520.7376708984375,1986.6239013671875
01115,2021,22.935428619384766,11.018817901611328,1483.5716552734375,1923.7879638671875
01115,2022,23.274438858032227,10.345767974853516,1445.2686767578125,1616.6851806640625
01115,2023,23.795623779296875,11.163515090942383,1475.7191162109375,1496.31298828125
01117,2018,23.806285858154297,11.905020713806152,1600.4154052734375,1820.1915283203125
01117,2019,24.76458740234375,12.048293113708496,1571.314697265625,1460.5596923828125
01117,2020,24.065568923950195,12.02629566192627,1573.9044189453125,1971.5750732421875
01117,2021,23.630306243896484,11.538763999938965,1531.00146484375,1926.2740478515625
01117,2022,24.160261154174805,11.083367347717285,1508.9500732421875,1664.902099609375
01117,2023,24.669641494750977,11.9236478805542,1548.4801025390625,1383.59716796875
01119,2018,24.485214233398438,12.394619941711426,1647.2342529296875,1757.15771484375
01119,2019,24.821834564208984,12.353702545166016,1613.4666748046875,1704.41455078125
01119,2020,24.612934112548828,12.468735694885254,1612.3973388671875,1878.136962890625
01119,2021,24.052040100097656,12.29509449005127,1607.7803955078125,1742.7091064453125
01119,2022,24.64866828918457,11.647530555725098,1567.6787109375,1596.319091796875
