phenotype_tier,n,hospital_mortality_pct,any_imv_pct,any_vasopressor_pct,any_crrt_pct,median_hospital_los,median_icu_los
high_confidence,1240,49.274193548387096,77.01612903225806,87.25806451612902,21.451612903225804,10.572222222222223,3.308333333333333
possible,917,17.121046892039256,0,19.738276990185387,0,8.205555555555556,1.9135416666666667
probable,418,10.287081339712918,56.698564593301434,67.46411483253588,0.4784688995215311,8.714583333333334,2.5097222222222224
